Code CIS,Code CIP13,Code statut,Libellé statut,Date de début,Date mise à jour,Date remise à disposition,Lien ANSM
63828371,,1,Rupture de stock,28/02/2024,28/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rifamycinechibret1000000uipourcentcollyreensolutionrifamycinesodique
64497789,3400955000433,1,Rupture de stock,12/01/2023,28/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methotrexateaccord100mgmlsolutionadiluerpourperfusionflaconde10mlmethotrexate
62600742,,4,Remise à disposition,01/11/2024,27/11/2024,01/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/bricanyl05mg1mlsolutioninjectableenampouleterbutalinesulfatede
60232334,,2,Tension d'approvisionnement,11/10/2024,27/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/cyanokit5gpoudrepoursolutionpourperfusionhydroxocobalamine
69348361,,4,Remise à disposition,28/10/2024,26/11/2024,25/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ritalinelp40mggelulealiberationprolongeemethylphenidatechlorhydratede
69379595,,2,Tension d'approvisionnement,08/06/2022,26/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidateviatrislpcomprimealiberationprolongeemethylphenidatechlorhydratede
68296221,,2,Tension d'approvisionnement,08/06/2022,26/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidateviatrislpcomprimealiberationprolongeemethylphenidatechlorhydratede
67844330,,2,Tension d'approvisionnement,08/06/2022,26/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidateviatrislpcomprimealiberationprolongeemethylphenidatechlorhydratede
61068069,3400933403287,4,Remise à disposition,21/11/2024,21/11/2024,21/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/zinnat125mg5mlenfantsetnourrissonsgranulespoursuspensionbuvableenflaconde40mlcefuroximeaxetil
62018101,,1,Rupture de stock,27/12/2021,21/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acideacetylsalicyliquepanpharma500mgpoudrepoursolutioninjectableanciennementkardegic500mg5mlpoudrepoursolutioninjectableacideacetylsalicylique
68473458,,2,Tension d'approvisionnement,29/10/2024,14/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/gardenal200mg4mlpoudreetsolvantpoursolutioninjectablephenobarbitalsodique
61153021,,2,Tension d'approvisionnement,14/11/2024,15/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methotrexateteva10pourcent5g50mlsolutioninjectablemethotrexate
64490264,,1,Rupture de stock,30/11/2024,14/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/effortil5mgcomprimeetilefrine
68501345,,2,Tension d'approvisionnement,12/11/2024,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidateeglp18mget54mgcomprimealiberationprolongeemethylphenidatechlorhydratede
65013629,,2,Tension d'approvisionnement,12/11/2024,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidateeglp18mget54mgcomprimealiberationprolongeemethylphenidatechlorhydratede
69006105,,4,Remise à disposition,06/11/2024,14/11/2024,06/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/targocid200mget400mgpoudreetsolvantpoursolutioninjectablepourperfusionousolutionbuvableteicoplanine
64077917,,4,Remise à disposition,06/11/2024,14/11/2024,06/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/targocid200mget400mgpoudreetsolvantpoursolutioninjectablepourperfusionousolutionbuvableteicoplanine
60985360,,4,Remise à disposition,23/09/2024,14/11/2024,23/09/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/tomudex2mgpoudrepoursolutionpourperfusionraltitrexed
63716917,,4,Remise à disposition,19/09/2024,14/11/2024,19/09/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/renvela08gpoudrepoursuspensionbuvablesevelamercarbonatede
67237394,3400932459667,4,Remise à disposition,09/09/2024,14/11/2024,09/09/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iopamiron370mgiodemlsolutioninjectableen100200et500mliopamidol
67237394,3400932459728,4,Remise à disposition,09/09/2024,14/11/2024,09/09/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iopamiron370mgiodemlsolutioninjectableen100200et500mliopamidol
67237394,3400933983680,4,Remise à disposition,09/09/2024,14/11/2024,09/09/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iopamiron370mgiodemlsolutioninjectableen100200et500mliopamidol
63090819,,4,Remise à disposition,13/11/2024,13/11/2024,13/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ultratechnekowfm21543gbqgenerateurradiopharmaceutiquesodiummolybdatevi99mode
62308535,3400955028307,4,Remise à disposition,13/11/2024,13/11/2024,13/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/gemcitabinesun10mgmlsolutionpourperfusionpochede160mlgemcitabinechlorhydratede
65963599,,2,Tension d'approvisionnement,10/06/2024,13/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/tiberal500mgsolutioninjectablepourperfusionornidazole
63833888,,2,Tension d'approvisionnement,05/11/2024,12/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/virophtapreparationpourcollyrelyophilisatetsolvanttrifluridine
69214070,3400957562113,3,Arrêt de commercialisation,27/11/2023,12/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ydralbum200glsolutionpourperfusionenflaconde50mlet100mlalbuminehumainemammiferehumainplasma
69214070,3400957562281,3,Arrêt de commercialisation,27/11/2023,12/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ydralbum200glsolutionpourperfusionenflaconde50mlet100mlalbuminehumainemammiferehumainplasma
65502207,3400957517977,2,Tension d'approvisionnement,07/04/2023,12/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fluorouracileaccord50mgmlsolutionadiluerpourperfusionflaconde5mlde20mlet100mlfluorouracile
65502207,3400957518110,2,Tension d'approvisionnement,07/04/2023,12/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fluorouracileaccord50mgmlsolutionadiluerpourperfusionflaconde5mlde20mlet100mlfluorouracile
65502207,3400957518288,2,Tension d'approvisionnement,07/04/2023,12/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fluorouracileaccord50mgmlsolutionadiluerpourperfusionflaconde5mlde20mlet100mlfluorouracile
69211156,3400956213917,4,Remise à disposition,08/11/2024,08/11/2024,08/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fasturtec15mgmlpoudreetsolvantpoursolutionadiluerpourperfusionampouleenverrede1mlrasburicase
61358994,,4,Remise à disposition,08/11/2024,08/11/2024,08/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/depakinechrono500mgcomprimepelliculesecablealiberationprolongeevalproatedesodium
65979151,,2,Tension d'approvisionnement,08/11/2024,08/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/lantussolostar100unitesmlsolutioninjectableenstyloprerempliinsulineglargine
60092590,,2,Tension d'approvisionnement,06/11/2024,08/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/sinemet250mg25mgcomprimesecablelevodopacarbidopa
69606865,,2,Tension d'approvisionnement,06/11/2024,08/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/sinemet100mg10mgcomprimelevodopacarbidopa
61561635,,1,Rupture de stock,15/11/2023,07/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/marsilid50mgcomprimesecableiproniazide
63152345,,4,Remise à disposition,05/11/2024,05/11/2024,05/11/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/abacavirlamivudinezidovudineviatris300mg150mg300mgcomprimepelliculeabacavirsulfatedlamivudinezidovudine
62435116,,2,Tension d'approvisionnement,22/10/2024,04/11/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/furosemidezentiva500mgcomprimesecablefurosemide
66773332,,4,Remise à disposition,20/10/2023,31/10/2024,31/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/hydrocortisoneupjohn500mgpreparationinjectablehydrocortisonehydrogenosuccinatesodiqued
62893252,,3,Arrêt de commercialisation,01/04/2021,31/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ribarivinebiogaran200mg400mgcomprimepelliculeribavirine
60700320,,3,Arrêt de commercialisation,01/04/2021,31/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ribarivinebiogaran200mg400mgcomprimepelliculeribavirine
64266526,,4,Remise à disposition,14/10/2024,29/10/2024,28/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/novoeight3000uipoudreetsolvantpoursolutioninjectableturoctocogalfa
64355843,,4,Remise à disposition,01/08/2024,29/10/2024,29/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/vaccins/vaxneuvancesuspensioninjectableenseringuepreremplievaccinpneumococciquepolyosidiqueconjugue15valentadsorbe
69321040,3400957386443,1,Rupture de stock,27/11/2023,29/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/kanokad25uimldefacteurixpoudreetsolvantpoursolutioninjectableflaconde250ui10mletde500ui20ml
69321040,3400957386382,1,Rupture de stock,27/11/2023,29/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/kanokad25uimldefacteurixpoudreetsolvantpoursolutioninjectableflaconde250ui10mletde500ui20ml
64348400,,4,Remise à disposition,28/10/2024,28/10/2024,28/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ritalinelp20mget30mggelulealiberationprolongeemethylphenidatechlorhydratede
68808796,,4,Remise à disposition,28/10/2024,28/10/2024,28/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ritalinelp20mget30mggelulealiberationprolongeemethylphenidatechlorhydratede
67353712,,2,Tension d'approvisionnement,25/10/2024,25/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/cynomel0025mgcomprimesecableliothyroninesodique
65476933,3400930484500,3,Arrêt de commercialisation,17/10/2024,25/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/heparinechoay25000ui5mlsolutioninjectable1flaconsenverrede5mlheparinesodique
60726518,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
60814021,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
61552134,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
61966605,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
62913185,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
62939721,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
64255017,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
64712373,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
64888574,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
65441220,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
65576684,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
66142160,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
67210002,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
68293225,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
69702372,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
61394570,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
64419694,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
64430025,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
64907971,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
65988136,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
67121653,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
68356362,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
68879206,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
69468962,,2,Tension d'approvisionnement,19/08/2024,24/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/clarithromycine250et500mgcomprimepelliculealiberationmodifieeetcomprimepelliculeclarithromycine
68566407,,4,Remise à disposition,04/09/2024,23/10/2024,21/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pamidronatedesodiumhospira9mgmlsolutionadiluerpourperfusionsodiumpamidronatede
68201593,,4,Remise à disposition,04/09/2024,23/10/2024,03/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ultiva1mgpoudrepoursolutioninjectableoupourperfusionremifentanilchlorhydratede
65023242,,2,Tension d'approvisionnement,02/05/2024,25/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/zypadhera210300405mgpoudreetsolvantpoursuspensioninjectablealiberationprolongeeolanzapinepamoatedmonohydrate
65000788,,2,Tension d'approvisionnement,02/05/2024,25/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/zypadhera210300405mgpoudreetsolvantpoursuspensioninjectablealiberationprolongeeolanzapinepamoatedmonohydrate
63362240,,2,Tension d'approvisionnement,02/05/2024,25/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/zypadhera210300405mgpoudreetsolvantpoursuspensioninjectablealiberationprolongeeolanzapinepamoatedmonohydrate
62232169,,2,Tension d'approvisionnement,24/02/2023,21/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/hexatrione2pourcentsuspensioninjectableintraarticulairehexacetonidedetriamcinolone
64275824,,2,Tension d'approvisionnement,15/10/2024,17/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/levodopacarbidopateva100mg10mgcomprimesecablelevodopacarbidopa
61721132,,4,Remise à disposition,17/02/2025,17/02/2025,17/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/levodopacarbidopateva250mg25mgcomprimesecablelevodopacarbidopa
69984085,,2,Tension d'approvisionnement,22/09/2024,16/10/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/atropine1collyreatropinesulfate
67117128,,4,Remise à disposition,12/05/2024,16/10/2024,16/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/tofranil25mgcomprimeenrobeimipramine
68644553,,4,Remise à disposition,19/04/2024,16/10/2024,16/10/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/irinotecansun15mgmlsolutionpourperfusionirinotecanchlorhydratedtrihydrate
